,Unnamed: 0,Filename,Frame,Sequence,Z0,Z1,p,Run number
11,11,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,AAABABABBAABBBABAAAA,-1.3666578999999999,0.71263784,0.0,0.0
12,12,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,AAABABABBAABBBABAAAA,-0.18136436,0.418596,0.1,0.0
13,13,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,AAABABABBAABBBABAAAA,1.1323966,0.4833757000000001,0.2,0.0
14,14,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,AAABABABBAABBBABAAAA,1.0018984,0.76390123,0.3,0.0
15,15,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,AAABABABBAABBBABAAAA,0.466037,-0.28241304,0.4,0.0
16,16,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,AAABABABBAABBBABAAAA,1.8525398000000002,1.1889886,0.5,0.0
17,17,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,AAABABABBAABBBABAAAA,2.9515967,1.2483467,0.6,0.0
18,18,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,AAABABABBAABBBABAAAA,4.6286297,1.2600043,0.7,0.0
19,19,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,AAABABABBAABBBABAAAA,2.517419,0.5125653,0.8,0.0
20,20,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,AAABABABBAABBBABAAAA,3.6732602,1.0123415999999998,0.9,0.0
21,21,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,AAABABABBAABBBABAAAA,6.2339025,-0.42442240000000003,1.0,0.0
22,22,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,AAABABABBAABBBABAAAA,-1.5212427,0.870297,0.0,1.0
23,23,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,AAABABABBAABBBABAAAA,-0.63313496,0.11220893,0.1,1.0
24,24,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,AAABABABBAABBBABAAAA,0.22550908,0.39644626,0.2,1.0
25,25,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,AAABABABBAABBBABAAAA,1.4965336,1.0212805,0.3,1.0
26,26,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,AAABABABBAABBBABAAAA,1.9615832999999998,0.5764974,0.4,1.0
27,27,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,AAABABABBAABBBABAAAA,2.6343746,2.1157150000000002,0.5,1.0
28,28,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,AAABABABBAABBBABAAAA,1.9281508,1.1038298999999998,0.6,1.0
29,29,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,AAABABABBAABBBABAAAA,4.660533,2.1718142000000005,0.7,1.0
30,30,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,AAABABABBAABBBABAAAA,2.4667787999999997,0.4219215,0.8,1.0
31,31,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,AAABABABBAABBBABAAAA,6.3737855,-0.17423443,0.9,1.0
32,32,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,AAABABABBAABBBABAAAA,5.8749933,-0.1308438,1.0,1.0
33,33,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,AAABABABBAABBBABAAAA,-0.7410033,0.8257969000000001,0.0,2.0
34,34,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,AAABABABBAABBBABAAAA,0.30880082,0.44270507,0.1,2.0
35,35,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,AAABABABBAABBBABAAAA,0.4884251,0.5231569,0.2,2.0
36,36,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,AAABABABBAABBBABAAAA,1.397106,-0.09752024,0.3,2.0
37,37,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,AAABABABBAABBBABAAAA,1.071426,0.764173,0.4,2.0
38,38,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,AAABABABBAABBBABAAAA,2.7640984,1.047201,0.5,2.0
39,39,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,AAABABABBAABBBABAAAA,2.2147164,1.1302288,0.6,2.0
40,40,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,AAABABABBAABBBABAAAA,2.866679,2.0913315,0.7,2.0
41,41,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,AAABABABBAABBBABAAAA,3.5417888,1.1285943,0.8,2.0
42,42,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,AAABABABBAABBBABAAAA,5.1271114,0.24484682,0.9,2.0
43,43,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,AAABABABBAABBBABAAAA,6.6456776,-0.32572198,1.0,2.0
44,44,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,AAABABABBAABBBABAAAA,-1.544068,-0.10579753,0.0,3.0
45,45,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,AAABABABBAABBBABAAAA,-0.35194916,0.54906553,0.1,3.0
46,46,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,AAABABABBAABBBABAAAA,-0.28590770000000004,0.19035713,0.2,3.0
47,47,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,AAABABABBAABBBABAAAA,0.46594480000000005,-0.1839095,0.3,3.0
48,48,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,AAABABABBAABBBABAAAA,0.9249161,-0.06819486599999999,0.4,3.0
49,49,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,AAABABABBAABBBABAAAA,3.4018307,1.8304901999999998,0.5,3.0
50,50,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,AAABABABBAABBBABAAAA,2.181877,1.5288694999999999,0.6,3.0
51,51,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,AAABABABBAABBBABAAAA,4.1854277,1.6351966,0.7,3.0
52,52,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,AAABABABBAABBBABAAAA,3.5907571000000003,1.1793945,0.8,3.0
53,53,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,AAABABABBAABBBABAAAA,6.6047416,-0.20817228,0.9,3.0
54,54,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,AAABABABBAABBBABAAAA,5.9709935,-0.68339455,1.0,3.0
55,55,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,AAABABABBAABBBABAAAA,-0.8677152,0.17297302,0.0,4.0
56,56,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,AAABABABBAABBBABAAAA,-0.20924906,0.4442924,0.1,4.0
57,57,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,AAABABABBAABBBABAAAA,0.56360155,0.8318588,0.2,4.0
58,58,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,AAABABABBAABBBABAAAA,1.238034,0.40942776,0.3,4.0
59,59,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,AAABABABBAABBBABAAAA,0.72251487,-0.75979775,0.4,4.0
60,60,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,AAABABABBAABBBABAAAA,2.885646,0.48915476,0.5,4.0
61,61,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,AAABABABBAABBBABAAAA,2.4424900000000003,0.8050331999999999,0.6,4.0
62,62,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,AAABABABBAABBBABAAAA,2.9322188,1.6543695,0.7,4.0
63,63,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,AAABABABBAABBBABAAAA,3.4049739999999997,1.2402757,0.8,4.0
64,64,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,AAABABABBAABBBABAAAA,4.164771,0.89698476,0.9,4.0
65,65,Npol_500_Nmon_20_seq_AAABABABBAABBBABAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,AAABABABBAABBBABAAAA,4.435647,0.030011276,1.0,4.0
77,77,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,AAABABBBABABBABAAAAA,1.4438233,-0.96073794,0.0,0.0
78,78,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,AAABABBBABABBABAAAAA,3.0929607999999997,-0.12611708,0.1,0.0
79,79,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,AAABABBBABABBABAAAAA,3.9972022000000003,-0.27659035,0.2,0.0
80,80,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,AAABABBBABABBABAAAAA,2.2871558999999997,-0.69172937,0.3,0.0
81,81,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,AAABABBBABABBABAAAAA,2.9595542,0.5003104,0.4,0.0
82,82,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,AAABABBBABABBABAAAAA,4.7397895,-0.22357233,0.5,0.0
83,83,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,AAABABBBABABBABAAAAA,4.930219,-0.009626394,0.6,0.0
84,84,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,AAABABBBABABBABAAAAA,5.057361,-0.26483629999999997,0.7,0.0
85,85,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,AAABABBBABABBABAAAAA,4.7852674,2.0240827,0.8,0.0
86,86,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,AAABABBBABABBABAAAAA,2.8754747000000003,1.272233,0.9,0.0
87,87,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,AAABABBBABABBABAAAAA,4.240107,1.0418907,1.0,0.0
88,88,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,AAABABBBABABBABAAAAA,2.1081717,-0.5673183,0.0,1.0
89,89,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,AAABABBBABABBABAAAAA,3.5994352999999997,-0.60469836,0.1,1.0
90,90,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,AAABABBBABABBABAAAAA,4.7233863,-0.2796929,0.2,1.0
91,91,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,AAABABBBABABBABAAAAA,2.0416155,-1.1028641000000001,0.3,1.0
92,92,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,AAABABBBABABBABAAAAA,2.0792518,-1.3794440000000001,0.4,1.0
93,93,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,AAABABBBABABBABAAAAA,5.4489417,-0.16562158,0.5,1.0
94,94,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,AAABABBBABABBABAAAAA,3.7320230000000003,1.0988443,0.6,1.0
95,95,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,AAABABBBABABBABAAAAA,5.1070223,-0.09047166,0.7,1.0
96,96,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,AAABABBBABABBABAAAAA,3.7454627,0.46445486,0.8,1.0
97,97,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,AAABABBBABABBABAAAAA,2.9359509999999998,0.17641199,0.9,1.0
98,98,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,AAABABBBABABBABAAAAA,4.1897664,1.4455366000000003,1.0,1.0
99,99,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,AAABABBBABABBABAAAAA,1.9276017,-0.10772091,0.0,2.0
100,100,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,AAABABBBABABBABAAAAA,2.4019682,-0.9909861999999999,0.1,2.0
101,101,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,AAABABBBABABBABAAAAA,4.6970773,-0.6813484000000001,0.2,2.0
102,102,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,AAABABBBABABBABAAAAA,3.5273256,-1.5016534,0.3,2.0
103,103,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,AAABABBBABABBABAAAAA,1.931698,-1.0899205,0.4,2.0
104,104,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,AAABABBBABABBABAAAAA,5.450495,-0.30971923,0.5,2.0
105,105,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,AAABABBBABABBABAAAAA,5.09286,0.29703090000000004,0.6,2.0
106,106,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,AAABABBBABABBABAAAAA,4.947425,0.19784977,0.7,2.0
107,107,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,AAABABBBABABBABAAAAA,3.7575247000000003,1.3942382,0.8,2.0
108,108,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,AAABABBBABABBABAAAAA,4.9939046,-0.36264032,0.9,2.0
109,109,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_2_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,AAABABBBABABBABAAAAA,3.1199767999999994,1.4624213,1.0,2.0
110,110,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,AAABABBBABABBABAAAAA,2.3838542,-0.6126476,0.0,3.0
111,111,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,AAABABBBABABBABAAAAA,2.697347,-0.65548074,0.1,3.0
112,112,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,AAABABBBABABBABAAAAA,3.7456769999999997,-1.3338364,0.2,3.0
113,113,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,AAABABBBABABBABAAAAA,2.6713622000000004,-1.1536483,0.3,3.0
114,114,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,AAABABBBABABBABAAAAA,3.7301693,-0.49818388,0.4,3.0
115,115,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,AAABABBBABABBABAAAAA,5.042778500000001,0.1371116,0.5,3.0
116,116,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,AAABABBBABABBABAAAAA,2.922217,0.008065594,0.6,3.0
117,117,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,AAABABBBABABBABAAAAA,4.779096599999999,0.2413573,0.7,3.0
118,118,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,AAABABBBABABBABAAAAA,2.871689,-0.07346615,0.8,3.0
119,119,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,AAABABBBABABBABAAAAA,1.9385825,0.5244022,0.9,3.0
120,120,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_3_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,AAABABBBABABBABAAAAA,3.7477567,1.1650394,1.0,3.0
121,121,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,AAABABBBABABBABAAAAA,1.6827754000000001,-0.43275422,0.0,4.0
122,122,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,AAABABBBABABBABAAAAA,2.6308706,-0.47758466,0.1,4.0
123,123,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,AAABABBBABABBABAAAAA,3.7155948,0.1915623,0.2,4.0
124,124,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,AAABABBBABABBABAAAAA,3.0703204,-0.9050321,0.3,4.0
125,125,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,AAABABBBABABBABAAAAA,3.1588612,-0.43355975,0.4,4.0
126,126,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,AAABABBBABABBABAAAAA,5.1918774,-0.19343902,0.5,4.0
127,127,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,AAABABBBABABBABAAAAA,3.3761628,-0.15982823,0.6,4.0
128,128,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,AAABABBBABABBABAAAAA,5.040107,0.30106723,0.7,4.0
129,129,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,AAABABBBABABBABAAAAA,3.9055467000000004,0.62759405,0.8,4.0
130,130,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,AAABABBBABABBABAAAAA,3.5037062000000003,1.7207388,0.9,4.0
131,131,Npol_500_Nmon_20_seq_AAABABBBABABBABAAAAA_run_4_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,AAABABBBABABBABAAAAA,2.928789,1.2047265,1.0,4.0
143,143,Npol_500_Nmon_20_seq_AAABBAAAABBBBABABAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,AAABBAAAABBBBABABAAA,4.190062,1.5186594999999998,0.0,0.0
144,144,Npol_500_Nmon_20_seq_AAABBAAAABBBBABABAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,AAABBAAAABBBBABABAAA,4.861512,2.27205,0.1,0.0
145,145,Npol_500_Nmon_20_seq_AAABBAAAABBBBABABAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.2.gsd,0,AAABBAAAABBBBABABAAA,4.898383,1.2312564,0.2,0.0
146,146,Npol_500_Nmon_20_seq_AAABBAAAABBBBABABAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.3.gsd,0,AAABBAAAABBBBABABAAA,6.435948000000001,1.751284,0.3,0.0
147,147,Npol_500_Nmon_20_seq_AAABBAAAABBBBABABAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.4.gsd,0,AAABBAAAABBBBABABAAA,5.1309614,1.4847841999999998,0.4,0.0
148,148,Npol_500_Nmon_20_seq_AAABBAAAABBBBABABAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.5.gsd,0,AAABBAAAABBBBABABAAA,6.7820535,0.6113736,0.5,0.0
149,149,Npol_500_Nmon_20_seq_AAABBAAAABBBBABABAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.6.gsd,0,AAABBAAAABBBBABABAAA,3.9744515,1.2561034,0.6,0.0
150,150,Npol_500_Nmon_20_seq_AAABBAAAABBBBABABAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.7.gsd,0,AAABBAAAABBBBABABAAA,5.0955075999999995,0.9731983000000001,0.7,0.0
151,151,Npol_500_Nmon_20_seq_AAABBAAAABBBBABABAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.8.gsd,0,AAABBAAAABBBBABABAAA,4.0503507,1.0391586,0.8,0.0
152,152,Npol_500_Nmon_20_seq_AAABBAAAABBBBABABAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p0.9.gsd,0,AAABBAAAABBBBABABAAA,4.472059,1.1461233999999998,0.9,0.0
153,153,Npol_500_Nmon_20_seq_AAABBAAAABBBBABABAAA_run_0_traj_box_43.1_43.1_43.1_kT_0.5_p1.0.gsd,0,AAABBAAAABBBBABABAAA,6.825402700000001,-0.7067836999999999,1.0,0.0
154,154,Npol_500_Nmon_20_seq_AAABBAAAABBBBABABAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.0.gsd,0,AAABBAAAABBBBABABAAA,4.223503,2.3086279999999997,0.0,1.0
155,155,Npol_500_Nmon_20_seq_AAABBAAAABBBBABABAAA_run_1_traj_box_43.1_43.1_43.1_kT_0.5_p0.1.gsd,0,AAABBAAAABBBBABABAAA,5.024047400000001,1.4936445,0.1,1.0
